instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,hum_actual,windspeed_actual,day_temp_actual,day_hum_actual,day_windspeed_actual,day_cnt
160,2011-01-07,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,0.4599999999999991,43.0,11.0014,8.057402,49.8696,11.304642,1510
161,2011-01-07,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,0.4599999999999991,51.0,11.0014,8.057402,49.8696,11.304642,1510
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,0.4599999999999991,51.0,11.0014,6.765000000000001,53.5833,17.875868,959
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,0.4599999999999991,55.00000000000001,6.0032,6.765000000000001,53.5833,17.875868,959
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,0.4599999999999991,55.00000000000001,0.0,6.765000000000001,53.5833,17.875868,959
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,0.4599999999999991,55.00000000000001,11.0014,6.765000000000001,53.5833,17.875868,959
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,0.4599999999999991,55.00000000000001,11.0014,6.765000000000001,53.5833,17.875868,959
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,-0.47999999999999954,74.0,11.0014,6.765000000000001,53.5833,17.875868,959
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,-0.47999999999999954,74.0,11.0014,6.765000000000001,53.5833,17.875868,959
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,-0.47999999999999954,74.0,7.0015,6.765000000000001,53.5833,17.875868,959
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,-0.47999999999999954,93.0,7.0015,6.765000000000001,53.5833,17.875868,959
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,-0.47999999999999954,93.0,7.0015,6.765000000000001,53.5833,17.875868,959
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,0.4599999999999991,80.0,11.0014,6.765000000000001,53.5833,17.875868,959
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,1.4000000000000004,69.0,26.0027,6.765000000000001,53.5833,17.875868,959
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,1.4000000000000004,59.0,23.9994,6.765000000000001,53.5833,17.875868,959
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,1.4000000000000004,44.0,22.0028,6.765000000000001,53.5833,17.875868,959
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,1.4000000000000004,32.0,32.9975,6.765000000000001,53.5833,17.875868,959
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,1.4000000000000004,32.0,30.002599999999997,6.765000000000001,53.5833,17.875868,959
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,0.4599999999999991,28.999999999999996,30.002599999999997,6.765000000000001,53.5833,17.875868,959
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,-0.47999999999999954,37.0,36.9974,6.765000000000001,53.5833,17.875868,959
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,-1.419999999999999,39.0,19.999499999999998,6.765000000000001,53.5833,17.875868,959
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,-1.419999999999999,36.0,16.997899999999998,6.765000000000001,53.5833,17.875868,959
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,-2.3600000000000003,36.0,16.997899999999998,6.765000000000001,53.5833,17.875868,959
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,-2.3600000000000003,39.0,23.9994,6.765000000000001,53.5833,17.875868,959
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,-2.3600000000000003,36.0,26.0027,6.765000000000001,53.5833,17.875868,959
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,-3.3,39.0,30.002599999999997,6.765000000000001,53.5833,17.875868,959
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,-3.3,42.0,26.0027,5.671653,43.416700000000006,24.25065,822
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,-3.3,42.0,31.0009,5.671653,43.416700000000006,24.25065,822
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,-3.3,46.0,31.0009,5.671653,43.416700000000006,24.25065,822
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,-3.3,46.0,27.999299999999998,5.671653,43.416700000000006,24.25065,822
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,-4.24,53.0,12.998000000000001,5.671653,43.416700000000006,24.25065,822
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,-4.24,53.0,12.998000000000001,5.671653,43.416700000000006,24.25065,822
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,-3.3,49.0,19.0012,5.671653,43.416700000000006,24.25065,822
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,-4.24,53.0,12.998000000000001,5.671653,43.416700000000006,24.25065,822
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,-3.3,49.0,19.0012,5.671653,43.416700000000006,24.25065,822
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,-2.3600000000000003,46.0,35.0008,5.671653,43.416700000000006,24.25065,822
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,-1.419999999999999,43.0,26.0027,5.671653,43.416700000000006,24.25065,822
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,-0.47999999999999954,40.0,35.0008,5.671653,43.416700000000006,24.25065,822
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,0.4599999999999991,37.0,30.002599999999997,5.671653,43.416700000000006,24.25065,822
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,1.4000000000000004,34.0,30.002599999999997,5.671653,43.416700000000006,24.25065,822
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,2.34,32.0,31.0009,5.671653,43.416700000000006,24.25065,822
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,2.34,35.0,23.9994,5.671653,43.416700000000006,24.25065,822
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,1.4000000000000004,34.0,30.002599999999997,5.671653,43.416700000000006,24.25065,822
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,0.4599999999999991,37.0,26.0027,5.671653,43.416700000000006,24.25065,822
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,-0.47999999999999954,40.0,22.0028,5.671653,43.416700000000006,24.25065,822
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,-0.47999999999999954,43.0,22.0028,5.671653,43.416700000000006,24.25065,822
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,-1.419999999999999,46.0,16.997899999999998,5.671653,43.416700000000006,24.25065,822
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,-1.419999999999999,46.0,27.999299999999998,5.671653,43.416700000000006,24.25065,822
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,-1.419999999999999,46.0,19.999499999999998,5.671653,43.416700000000006,24.25065,822
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,-2.3600000000000003,50.0,12.998000000000001,5.671653,43.416700000000006,24.25065,822
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,-2.3600000000000003,50.0,19.0012,6.184153,48.2917,14.958889,1321
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,-2.3600000000000003,50.0,19.0012,6.184153,48.2917,14.958889,1321
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,-2.3600000000000003,50.0,15.001299999999999,6.184153,48.2917,14.958889,1321
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,-2.3600000000000003,50.0,15.001299999999999,6.184153,48.2917,14.958889,1321
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,-3.3,54.0,8.9981,6.184153,48.2917,14.958889,1321
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,-3.3,54.0,16.997899999999998,6.184153,48.2917,14.958889,1321
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,-2.3600000000000003,50.0,19.0012,6.184153,48.2917,14.958889,1321
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,-2.3600000000000003,50.0,15.001299999999999,6.184153,48.2917,14.958889,1321
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,-2.3600000000000003,50.0,19.0012,6.184153,48.2917,14.958889,1321
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,-1.419999999999999,50.0,16.997899999999998,6.184153,48.2917,14.958889,1321
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,-1.419999999999999,50.0,19.999499999999998,6.184153,48.2917,14.958889,1321
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,-0.47999999999999954,47.0,19.0012,6.184153,48.2917,14.958889,1321
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,1.4000000000000004,40.0,19.0012,6.184153,48.2917,14.958889,1321
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,1.4000000000000004,40.0,19.0012,6.184153,48.2917,14.958889,1321
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,1.4000000000000004,40.0,15.001299999999999,6.184153,48.2917,14.958889,1321
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,1.4000000000000004,40.0,15.001299999999999,6.184153,48.2917,14.958889,1321
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,1.4000000000000004,40.0,8.9981,6.184153,48.2917,14.958889,1321
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,1.4000000000000004,40.0,7.0015,6.184153,48.2917,14.958889,1321
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,1.4000000000000004,40.0,15.001299999999999,6.184153,48.2917,14.958889,1321
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,-0.47999999999999954,47.0,11.0014,6.184153,48.2917,14.958889,1321
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,-0.47999999999999954,50.0,11.0014,6.184153,48.2917,14.958889,1321
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,-1.419999999999999,59.0,12.998000000000001,6.184153,48.2917,14.958889,1321
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,-1.419999999999999,59.0,11.0014,6.184153,48.2917,14.958889,1321
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,-1.419999999999999,59.0,11.0014,6.184153,48.2917,14.958889,1321
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,-1.419999999999999,59.0,7.0015,6.9327309999999995,68.6364,8.182844000000001,1263
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,-1.419999999999999,59.0,11.0014,6.9327309999999995,68.6364,8.182844000000001,1263
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,-0.47999999999999954,55.00000000000001,12.998000000000001,6.9327309999999995,68.6364,8.182844000000001,1263
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,-0.47999999999999954,55.00000000000001,8.9981,6.9327309999999995,68.6364,8.182844000000001,1263
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,-0.47999999999999954,55.00000000000001,8.9981,6.9327309999999995,68.6364,8.182844000000001,1263
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,-0.47999999999999954,55.00000000000001,0.0,6.9327309999999995,68.6364,8.182844000000001,1263
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,0.4599999999999991,51.0,6.0032,6.9327309999999995,68.6364,8.182844000000001,1263
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,0.4599999999999991,51.0,11.0014,6.9327309999999995,68.6364,8.182844000000001,1263
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,1.4000000000000004,51.0,11.0014,6.9327309999999995,68.6364,8.182844000000001,1263
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,1.4000000000000004,47.0,8.9981,6.9327309999999995,68.6364,8.182844000000001,1263
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,1.4000000000000004,51.0,7.0015,6.9327309999999995,68.6364,8.182844000000001,1263
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,1.4000000000000004,59.0,6.0032,6.9327309999999995,68.6364,8.182844000000001,1263
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,1.4000000000000004,59.0,6.0032,6.9327309999999995,68.6364,8.182844000000001,1263
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,-0.47999999999999954,80.0,6.0032,6.9327309999999995,68.6364,8.182844000000001,1263
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,-0.47999999999999954,86.0,15.001299999999999,6.9327309999999995,68.6364,8.182844000000001,1263
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,-0.47999999999999954,86.0,15.001299999999999,6.9327309999999995,68.6364,8.182844000000001,1263
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,-0.47999999999999954,93.0,7.0015,6.9327309999999995,68.6364,8.182844000000001,1263
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,-0.47999999999999954,93.0,0.0,6.9327309999999995,68.6364,8.182844000000001,1263
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,-0.47999999999999954,93.0,12.998000000000001,6.9327309999999995,68.6364,8.182844000000001,1263
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,-0.47999999999999954,86.0,6.0032,6.9327309999999995,68.6364,8.182844000000001,1263
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,-0.47999999999999954,93.0,7.0015,6.9327309999999995,68.6364,8.182844000000001,1263
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,-0.47999999999999954,93.0,6.0032,6.9327309999999995,68.6364,8.182844000000001,1263
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,-0.47999999999999954,86.0,6.0032,7.0818069999999995,59.954499999999996,20.410009,1162
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,-0.47999999999999954,86.0,7.0015,7.0818069999999995,59.954499999999996,20.410009,1162
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,-1.419999999999999,86.0,8.9981,7.0818069999999995,59.954499999999996,20.410009,1162
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,-1.419999999999999,86.0,11.0014,7.0818069999999995,59.954499999999996,20.410009,1162
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,-2.3600000000000003,93.0,8.9981,7.0818069999999995,59.954499999999996,20.410009,1162
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,-1.419999999999999,69.0,8.9981,7.0818069999999995,59.954499999999996,20.410009,1162
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,-0.47999999999999954,59.0,11.0014,7.0818069999999995,59.954499999999996,20.410009,1162
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,-0.47999999999999954,59.0,22.0028,7.0818069999999995,59.954499999999996,20.410009,1162
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,0.4599999999999991,55.00000000000001,15.001299999999999,7.0818069999999995,59.954499999999996,20.410009,1162
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,1.4000000000000004,51.0,26.0027,7.0818069999999995,59.954499999999996,20.410009,1162
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,1.4000000000000004,47.0,39.000699999999995,7.0818069999999995,59.954499999999996,20.410009,1162
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,2.34,44.0,23.9994,7.0818069999999995,59.954499999999996,20.410009,1162
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,1.4000000000000004,47.0,22.0028,7.0818069999999995,59.954499999999996,20.410009,1162
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,1.4000000000000004,47.0,27.999299999999998,7.0818069999999995,59.954499999999996,20.410009,1162
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,2.34,44.0,22.0028,7.0818069999999995,59.954499999999996,20.410009,1162
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,1.4000000000000004,47.0,23.9994,7.0818069999999995,59.954499999999996,20.410009,1162
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,1.4000000000000004,47.0,35.0008,7.0818069999999995,59.954499999999996,20.410009,1162
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,0.4599999999999991,47.0,27.999299999999998,7.0818069999999995,59.954499999999996,20.410009,1162
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,-0.47999999999999954,50.0,22.0028,7.0818069999999995,59.954499999999996,20.410009,1162
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,-0.47999999999999954,55.00000000000001,22.0028,7.0818069999999995,59.954499999999996,20.410009,1162
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,-0.47999999999999954,55.00000000000001,30.002599999999997,7.0818069999999995,59.954499999999996,20.410009,1162
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,-1.419999999999999,59.0,27.999299999999998,7.0818069999999995,59.954499999999996,20.410009,1162
278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,-1.419999999999999,59.0,19.0012,6.765000000000001,47.0417,20.166999999999998,1406
279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,-1.419999999999999,50.0,19.0012,6.765000000000001,47.0417,20.166999999999998,1406
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,-1.419999999999999,50.0,23.9994,6.765000000000001,47.0417,20.166999999999998,1406
281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,-1.419999999999999,50.0,22.0028,6.765000000000001,47.0417,20.166999999999998,1406
282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,-1.419999999999999,50.0,16.997899999999998,6.765000000000001,47.0417,20.166999999999998,1406
283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,-1.419999999999999,50.0,19.999499999999998,6.765000000000001,47.0417,20.166999999999998,1406
284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,-2.3600000000000003,54.0,8.9981,6.765000000000001,47.0417,20.166999999999998,1406
285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,-2.3600000000000003,54.0,8.9981,6.765000000000001,47.0417,20.166999999999998,1406
286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,-1.419999999999999,50.0,12.998000000000001,6.765000000000001,47.0417,20.166999999999998,1406
287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,-1.419999999999999,50.0,22.0028,6.765000000000001,47.0417,20.166999999999998,1406
288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,-0.47999999999999954,50.0,23.9994,6.765000000000001,47.0417,20.166999999999998,1406
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,1.4000000000000004,44.0,30.002599999999997,6.765000000000001,47.0417,20.166999999999998,1406
290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,1.4000000000000004,44.0,27.999299999999998,6.765000000000001,47.0417,20.166999999999998,1406
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,2.34,41.0,30.002599999999997,6.765000000000001,47.0417,20.166999999999998,1406
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,2.34,41.0,26.0027,6.765000000000001,47.0417,20.166999999999998,1406
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,3.2799999999999994,38.0,19.999499999999998,6.765000000000001,47.0417,20.166999999999998,1406
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,3.2799999999999994,38.0,23.9994,6.765000000000001,47.0417,20.166999999999998,1406
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,1.4000000000000004,40.0,19.0012,6.765000000000001,47.0417,20.166999999999998,1406
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,1.4000000000000004,40.0,22.0028,6.765000000000001,47.0417,20.166999999999998,1406
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,-0.47999999999999954,47.0,16.997899999999998,6.765000000000001,47.0417,20.166999999999998,1406
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,-0.47999999999999954,47.0,15.001299999999999,6.765000000000001,47.0417,20.166999999999998,1406
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,-1.419999999999999,46.0,19.999499999999998,6.765000000000001,47.0417,20.166999999999998,1406
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,-1.419999999999999,46.0,22.0028,6.765000000000001,47.0417,20.166999999999998,1406
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,-2.3600000000000003,50.0,12.998000000000001,6.765000000000001,47.0417,20.166999999999998,1406
302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,-2.3600000000000003,50.0,12.998000000000001,6.59567,53.7826,8.478716,1421
303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,-3.3,54.0,11.0014,6.59567,53.7826,8.478716,1421
304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,-3.3,54.0,8.9981,6.59567,53.7826,8.478716,1421
305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,-3.3,54.0,7.0015,6.59567,53.7826,8.478716,1421
306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,-3.3,54.0,6.0032,6.59567,53.7826,8.478716,1421
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,-3.3,54.0,0.0,6.59567,53.7826,8.478716,1421
308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,-3.3,74.0,11.0014,6.59567,53.7826,8.478716,1421
309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,-2.3600000000000003,68.0,0.0,6.59567,53.7826,8.478716,1421
310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,-1.419999999999999,69.0,8.9981,6.59567,53.7826,8.478716,1421
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,0.4599999999999991,55.00000000000001,12.998000000000001,6.59567,53.7826,8.478716,1421
312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,0.4599999999999991,51.0,19.0012,6.59567,53.7826,8.478716,1421
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,1.4000000000000004,44.0,16.997899999999998,6.59567,53.7826,8.478716,1421
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,2.34,37.0,26.0027,6.59567,53.7826,8.478716,1421
